provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah,cluster,kategori_kesejahteraan
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2017,MARET,268003.0,1525000.0,366408.0,12281.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2017,SEPTEMBER,268253.0,1525000.0,366408.0,12281.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2018,MARET,273466.0,1660000.0,361460.0,12318.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2018,SEPTEMBER,275681.0,1660000.0,361460.0,12318.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2019,MARET,317432.0,1795000.0,539898.0,12610.000000000002,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2019,SEPTEMBER,337056.0,1795000.0,539898.0,12610.000000000002,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2020,MARET,357134.0,1950000.0,574080.9999999999,17696.0,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2020,SEPTEMBER,358164.0,1950000.0,574080.9999999999,17696.0,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2019,MARET,285352.0,1795000.0,395098.00000000006,12610.000000000002,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2019,SEPTEMBER,289037.0,1795000.0,395098.00000000006,12610.000000000002,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2020,MARET,305029.0,1950000.0,401711.99999999994,17696.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2020,SEPTEMBER,305413.0,1950000.0,401711.99999999994,17696.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2021,MARET,367201.0,1950000.0,600232.0,16386.0,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2021,SEPTEMBER,385169.0,1950000.0,600232.0,16386.0,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2022,MARET,402227.99999999994,1974999.9999999998,581779.0,13012.0,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERKOTAAN,2022,SEPTEMBER,423538.0,1974999.9999999998,581779.0,13012.0,1,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2021,MARET,312141.0,1950000.0,424725.0,16386.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2021,SEPTEMBER,333436.0,1950000.0,424725.0,16386.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2022,MARET,344813.0,1974999.9999999998,446350.0,13012.0,3,Menengah
NUSA TENGGARA TIMUR,MAKANAN,PERDESAAN,2022,SEPTEMBER,366047.0,1974999.9999999998,446350.0,13012.0,3,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2015,MARET,104514.0,1250000.0,473374.0,11436.0,2,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,109059.0,1250000.0,473374.0,11436.0,2,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2016,MARET,110757.0,1425000.0,526695.9999999999,12868.0,2,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,112395.0,1425000.0,526695.9999999999,12868.0,2,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2015,MARET,48561.0,1250000.0,176028.0,11436.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,50261.0,1250000.0,176028.0,11436.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2016,MARET,54709.0,1425000.0,196941.00000000003,12868.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,56039.0,1425000.0,196941.00000000003,12868.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2017,MARET,116262.0,1525000.0,574119.0,12281.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,117333.00000000001,1525000.0,574119.0,12281.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2018,MARET,119421.0,1660000.0,579797.0,12318.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,120212.0,1660000.0,579797.0,12318.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2017,MARET,58316.0,1525000.0,201792.0,12281.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,60883.0,1525000.0,201792.0,12281.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2018,MARET,63119.0,1660000.0,219096.0,12318.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,66622.0,1660000.0,219096.0,12318.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2019,MARET,124193.0,1795000.0,613888.9999999999,12610.000000000002,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,130258.00000000001,1795000.0,613888.9999999999,12610.000000000002,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2020,MARET,137255.00000000003,1950000.0,672776.0,17696.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,138027.00000000003,1950000.0,672776.0,17696.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2019,MARET,68332.0,1795000.0,229992.0,12610.000000000002,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,69974.0,1795000.0,229992.0,12610.000000000002,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2020,MARET,71183.0,1950000.0,251481.0,17696.0,0,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,71833.0,1950000.0,251481.0,17696.0,0,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2021,MARET,141383.0,1950000.0,663310.9999999999,16386.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,146024.00000000003,1950000.0,663310.9999999999,16386.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2022,MARET,156513.0,1974999.9999999998,676438.9999999999,13012.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,170478.0,1974999.9999999998,676438.9999999999,13012.0,2,Menengah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2021,MARET,73829.0,1950000.0,276068.0,16386.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,75333.0,1950000.0,276068.0,16386.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2022,MARET,84265.99999999999,1974999.9999999998,310372.0,13012.0,0,Rendah
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,89496.0,1974999.9999999998,310372.0,13012.0,0,Rendah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2015,MARET,250029.0,1560000.0,473082.0,12671.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,259948.0,1560000.0,473082.0,12671.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2016,MARET,265291.0,1739400.0,511593.0,13580.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,275590.0,1739400.0,511593.0,13580.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2015,MARET,257337.0,1560000.0,405835.0,12671.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,271176.0,1560000.0,405835.0,12671.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2016,MARET,277422.0,1739400.0,423687.0,13580.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,289535.0,1739400.0,423687.0,13580.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,MARET,286049.0,1882900.0000000002,605452.9999999999,14734.000000000002,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,305430.0,1882900.0000000002,605452.9999999999,14734.000000000002,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,MARET,323125.0,2046900.0,624891.0,14614.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,331134.0,2046900.0,624891.0,14614.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,MARET,302069.0,1882900.0000000002,479510.0,14734.000000000002,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,315188.0,1882900.0000000002,479510.0,14734.000000000002,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,MARET,320747.0,2046900.0,490033.0,14614.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,326706.0,2046900.0,490033.0,14614.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,MARET,348116.0,2211500.0,653100.0,15309.000000000002,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366155.00000000006,2211500.0,653100.0,15309.000000000002,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,MARET,379108.0,2399699.0,666983.0,16097.999999999998,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,382408.0,2399699.0,666983.0,16097.999999999998,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,MARET,337213.00000000006,2211500.0,511415.0,15309.000000000002,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,345098.0,2211500.0,511415.0,15309.000000000002,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,MARET,351955.0,2399699.0,539487.0,16097.999999999998,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,353089.0,2399699.0,539487.0,16097.999999999998,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,MARET,388798.0,1868777.0,685867.9999999999,16127.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,407296.0,1868777.0,685867.9999999999,16127.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,MARET,418006.0,2434328.0,762281.0,16337.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,445660.0,2434328.0,762281.0,16337.0,1,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,MARET,360819.0,1868777.0,556660.0,16127.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,377369.0,1868777.0,556660.0,16127.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,MARET,387226.0,2434328.0,610151.9999999999,16337.0,3,Menengah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,407998.0,2434328.0,610151.9999999999,16337.0,3,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,84546.0,1560000.0,526121.0,12671.0,2,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,87567.00000000001,1560000.0,526121.0,12671.0,2,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,87852.0,1739400.0,605280.0,13580.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,90887.0,1739400.0,605280.0,13580.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,MARET,61456.0,1560000.0,282118.0,12671.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,66112.0,1560000.0,282118.0,12671.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,MARET,68058.0,1739400.0,319487.0,13580.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,71406.0,1739400.0,319487.0,13580.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,93137.00000000001,1882900.0000000002,632936.0,14734.000000000002,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,96157.0,1882900.0000000002,632936.0,14734.000000000002,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,100003.0,2046900.0,748505.0,14614.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,103335.0,2046900.0,748505.0,14614.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,MARET,73552.0,1882900.0000000002,305909.0,14734.000000000002,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,79124.0,1882900.0000000002,305909.0,14734.000000000002,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,MARET,81602.0,2046900.0,363108.0,14614.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,87098.0,2046900.0,363108.0,14614.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,108409.0,2211500.0,753224.0,15309.000000000002,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,110999.0,2211500.0,753224.0,15309.000000000002,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,121023.0,2399699.0,778368.9999999999,16097.999999999998,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,122037.0,2399699.0,778368.9999999999,16097.999999999998,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,MARET,92007.0,2211500.0,392689.99999999994,15309.000000000002,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,95986.00000000001,2211500.0,392689.99999999994,15309.000000000002,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,MARET,104237.0,2399699.0,412227.0,16097.999999999998,0,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,105434.99999999999,2399699.0,412227.0,16097.999999999998,0,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2021,MARET,124543.00000000001,1868777.0,769054.0,16127.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,133177.0,1868777.0,769054.0,16127.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2022,MARET,140781.0,2434328.0,793738.0,16337.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,146772.0,2434328.0,793738.0,16337.0,2,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2021,MARET,106543.0,1868777.0,441583.0,16127.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,109174.0,1868777.0,441583.0,16127.0,0,Rendah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2022,MARET,112823.0,2434328.0,434527.00000000006,16337.0,0,Menengah
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,121058.0,2434328.0,434527.00000000006,16337.0,0,Menengah
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2015,MARET,251976.0,1896367.0,506106.0,14217.999999999998,1,Menengah
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2015,SEPTEMBER,256020.0,1896367.0,506106.0,14217.999999999998,1,Menengah
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2016,MARET,264149.0,2057558.0,571463.0,16515.0,1,Menengah
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2016,SEPTEMBER,271490.0,2057558.0,571463.0,16515.0,1,Menengah
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2015,MARET,296856.0,1896367.0,489011.0,14217.999999999998,3,Menengah
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2015,SEPTEMBER,306475.0,1896367.0,489011.0,14217.999999999998,3,Menengah
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2016,MARET,316546.0,2057558.0,532629.0,16515.0,3,Menengah
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2016,SEPTEMBER,320315.0,2057558.0,532629.0,16515.0,3,Menengah
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2017,MARET,283201.0,2227307.0,648915.9999999999,16737.0,1,Menengah
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2017,SEPTEMBER,286272.0,2227307.0,648915.9999999999,16737.0,1,Menengah
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2018,MARET,290898.0,2421305.0,660146.9999999999,17489.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2018,SEPTEMBER,305217.0,2421305.0,660146.9999999999,17489.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2017,MARET,338235.0,2227307.0,606252.0,16737.0,3,Menengah
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2017,SEPTEMBER,342574.00000000006,2227307.0,606252.0,16737.0,3,Menengah
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2018,MARET,347960.0,2421305.0,615143.9999999999,17489.0,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2018,SEPTEMBER,356962.0,2421305.0,615143.9999999999,17489.0,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2019,MARET,317184.0,2663435.0,683517.9999999999,18090.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2019,SEPTEMBER,337107.0,2663435.0,683517.9999999999,18090.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2020,MARET,358205.00000000006,2903145.0,708823.0000000001,20677.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2020,SEPTEMBER,362579.0,2903145.0,708823.0000000001,20677.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2019,MARET,363433.0,2663435.0,628742.9999999999,18090.0,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2019,SEPTEMBER,376076.0,2663435.0,628742.9999999999,18090.0,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2020,MARET,397192.0,2903145.0,653780.9999999999,20677.0,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2020,SEPTEMBER,402086.0,2903145.0,653780.9999999999,20677.0,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2021,MARET,371472.0,2877448.0,729454.0,21039.999999999996,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2021,SEPTEMBER,374313.99999999994,2877448.0,729454.0,21039.999999999996,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2022,MARET,392777.0,2922516.0,742369.0,19795.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERKOTAAN,2022,SEPTEMBER,416222.0,2922516.0,742369.0,19795.0,1,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2021,MARET,412878.0,2877448.0,701646.0000000001,21039.999999999996,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2021,SEPTEMBER,429419.0,2877448.0,701646.0000000001,21039.999999999996,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2022,MARET,451136.0,2922516.0,777398.0,19795.0,3,Tinggi
KALIMANTAN TENGAH,MAKANAN,PERDESAAN,2022,SEPTEMBER,478269.0,2922516.0,777398.0,19795.0,3,Tinggi
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2015,MARET,76698.0,1896367.0,549096.0,14217.999999999998,2,Rendah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,83218.99999999999,1896367.0,549096.0,14217.999999999998,2,Rendah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2016,MARET,84104.99999999999,2057558.0,656184.0,16515.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,85734.0,2057558.0,656184.0,16515.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2015,MARET,63814.0,1896367.0,361909.0,14217.999999999998,0,Rendah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,68463.0,1896367.0,361909.0,14217.999999999998,0,Rendah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2016,MARET,70656.0,2057558.0,412710.99999999994,16515.0,0,Rendah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,72228.0,2057558.0,412710.99999999994,16515.0,0,Rendah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2017,MARET,90018.0,2227307.0,693046.9999999999,16737.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,92039.0,2227307.0,693046.9999999999,16737.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2018,MARET,96241.0,2421305.0,754484.9999999999,17489.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,98329.0,2421305.0,754484.9999999999,17489.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2017,MARET,75765.99999999999,2227307.0,412176.0,16737.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,76287.0,2227307.0,412176.0,16737.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2018,MARET,78636.0,2421305.0,489769.0,17489.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,83685.99999999999,2421305.0,489769.0,17489.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2019,MARET,100845.0,2663435.0,782544.0,18090.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,106567.0,2663435.0,782544.0,18090.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2020,MARET,113479.0,2903145.0,837135.0,20677.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,116294.0,2903145.0,837135.0,20677.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2019,MARET,85750.0,2663435.0,538256.9999999999,18090.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,88855.00000000001,2663435.0,538256.9999999999,18090.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2020,MARET,95411.0,2903145.0,536160.0,20677.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,96873.0,2903145.0,536160.0,20677.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2021,MARET,122681.0,2877448.0,831203.0,21039.999999999996,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,125240.0,2877448.0,831203.0,21039.999999999996,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2022,MARET,132451.00000000003,2922516.0,800765.0000000001,19795.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,140978.0,2922516.0,800765.0000000001,19795.0,2,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2021,MARET,101865.0,2877448.0,577983.9999999999,21039.999999999996,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,107716.0,2877448.0,577983.9999999999,21039.999999999996,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2022,MARET,114224.99999999999,2922516.0,591424.0,19795.0,0,Menengah
KALIMANTAN TENGAH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,124756.0,2922516.0,591424.0,19795.0,0,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2015,MARET,229677.0,1869999.9999999998,510836.99999999994,13559.0,1,Rendah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2015,SEPTEMBER,235422.0,1869999.9999999998,510836.99999999994,13559.0,1,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2016,MARET,248602.0,2085050.0,576703.0,14007.000000000002,1,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2016,SEPTEMBER,257170.00000000003,2085050.0,576703.0,14007.000000000002,1,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2015,MARET,255023.0,1869999.9999999998,440744.99999999994,13559.0,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2015,SEPTEMBER,271860.0,1869999.9999999998,440744.99999999994,13559.0,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2016,MARET,286982.0,2085050.0,496275.00000000006,14007.000000000002,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2016,SEPTEMBER,294159.0,2085050.0,496275.00000000006,14007.000000000002,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2017,MARET,268327.0,2258000.0,687947.0,15507.000000000002,1,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2017,SEPTEMBER,282483.0,2258000.0,687947.0,15507.000000000002,1,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2018,MARET,288601.0,2454671.0,704312.0,15735.0,1,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2018,SEPTEMBER,294677.0,2454671.0,704312.0,15735.0,1,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2017,MARET,302037.0,2258000.0,552468.0,15507.000000000002,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2017,SEPTEMBER,309046.0,2258000.0,552468.0,15507.000000000002,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2018,MARET,313712.0,2454671.0,558191.0,15735.0,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERDESAAN,2018,SEPTEMBER,323191.0,2454671.0,558191.0,15735.0,3,Menengah
KALIMANTAN SELATAN,MAKANAN,PERKOTAAN,2019,MARET,312945.0,2651782.0,690913.9999999999,16517.0,1,Menengah
